CMS Certification Number (CCN),Network,Facility Name,Five Star Date,Five Star,Five Star Data Availability Code,Address Line 1,Address Line 2,City/Town,State,ZIP Code,County/Parish,Telephone Number,Profit or Non-Profit,Chain Owned,Chain Organization,Late Shift,# of Dialysis Stations,Offers in-center hemodialysis,Offers peritoneal dialysis,Offers home hemodialysis training,Certification Date,Claims Date,EQRS Date,SMR Date,Patient Survival Category Text,Patient Survival data availability code,Number of Patients included in survival summary,Mortality Rate (Facility),Mortality Rate: Upper Confidence Limit (97.5%),Mortality Rate: Lower Confidence Limit (2.5%),SHR Date,Patient hospitalization category text,Patient Hospitalization data availability Code,Number of patients included in hospitalization summary,Hospitalization Rate (Facility),Hospitalization Rate: Upper Confidence Limit (97.5%),Hospitalization Rate: Lower Confidence Limit (2.5%),SRR Date,Patient Hospital Readmission Category,Patient Hospital Readmission data availability Code,Number of hospitalizations included in hospital readmission summary,Readmission Rate (Facility),Readmission Rate: Upper Confidence Limit (97.5%),Readmission Rate: Lower Confidence Limit (2.5%),STrR Date,Patient Transfusion category text,Patient Transfusion data availability Code,Number of patients included in the transfusion summary,Transfusion Rate (Facility),Transfusion Rate: Upper Confidence Limit (97.5%),Transfusion Rate: Lower Confidence Limit (2.5%),FYSWR Date,FYSWR category text,Patient transplant waitlist data availability code,Number of patients in this facility for FYSWR,First Year Standardized Kidney Transplant Waitlist Ratio,95% C.I. (upper limit) for FYSWR,95% C.I. (lower limit) for FYSWR,PPPW category text,Patient prevalent transplant waitlist data availability code,Number of patients for PPPW,Percentage of Prevalent Patients Waitlisted for Kidney Transplant,95% C.I. (upper limit) for PPPW,95% C.I. (lower limit) for PPPW,SEDR Date,SEDR category text,Emergency Department Encounter data availability Code,Number of patients included in SEDR summary,Standardized ED visits ratio (Facility),SEDR: Upper Confidence Limit (97.5%),SEDR: Lower Confidence Limit (2.5%),ED30 Date,ED30 Category text,Emergency Department Encounter Ratio Occurring within 30 Days of Hospital Discharge data availability Code,Number of hospitalizations included in ED30 summary,Standardized ED visits within 30 days of hospital discharge ratio (Facility),ED30: Upper Confidence Limit (97.5%),ED30: Lower Confidence Limit (2.5%),YEARS Modality Switch BASED UPON,SMoSR: Classification Category (FACILITY),Modality Switch Data Availability Code,SMoSR: Number of Eligible patients (FACILITY),SMoSR: Standardized Modality Switch Ratio (FACILITY),SMoSR: Upper Confidence Limit (FACILITY),SMoSR: Lower Confidence Limit (FACILITY),SIR Date,Patient Infection category text,Patient Infection Data Availability Code,Standard Infection Ratio,SIR: Upper Confidence Limit (97.5%),SIR: Lower Confidence Limit (2.5%),Fistula Category Text,Fistula data availability code,Number of Patients included in fistula summary,Fistula Rate (Facility),Fistula Rate: Upper Confidence Limit (97.5%),Fistula Rate: Lower Confidence Limit (2.5%),HCP Vaccination Data Collection Dates,HCP Vaccination Data Availability Code,Healthcare worker COVID-19 vaccination adherence percentage,Adult HD Kt/V data availability code,Number of adult HD patients with KT/V data,Number of adult HD patient-months with Kt/V data,Percent of Adult HD patients with Kt/V >= 1.2,Adult PD Kt/V data availability code,Number of adult PD patients with KT/V data,Number of adult PD patient-months with Kt/V data,Percentage of Adult PD PTS with Kt/V >= 1.7,Pediatric HD Kt/V Data Availability Code,Number of pediatric HD patients with Kt/V data,Number of pediatric HD patient-months with KT/V data,Percentage of Pediatric HD patients with Kt/V >= 1.2,Pediatric PD Kt/V Data Availability Code,Number of pediatric PD patients with Kt/V data,Number of pediatric PD patient-months with KT/V data,Percentage of pediatric PD patients with Kt/V>=1.8,Percentage of Medicare patients with Hgb<10 g/dL,HGB<10 data availability code,Percentage of Medicare patients with Hgb>12 g/dL,Hgb > 12 data availability code,Number of Dialysis Patients with Hgb data,Hypercalcemia Data Availability Code,Number of patients in hypercalcemia summary,Number of patient-months in hypercalcemia summary,Percentage of Adult patients with hypercalcemia (serum calcium greater than 10.2 mg/dL),Serum phosphorus Data Availability Code,Number of patients in Serum phosphorus summary,Number of patient-months in Serum phosphorus summary,Percentage of Adult patients with serum phosphorus less than 3.5 mg/dL,Percentage of Adult patients with serum phosphorus between 3.5-4.5 mg/dL,Percentage of Adult patients with serum phosphorus between 4.6-5.5 mg/dL,Percentage of Adult patients with serum phosphorus between 5.6-7.0 mg/dL,Percentage of Adult patients with serum phosphorus greater than 7.0 mg/dL,Long term catheter Data Availability Code,Number of patients in long term catheter summary,Number of patient months in long term catheter summary,Percentage of Adult patients with long term catheter in use,nPCR Data Availability Code,Number of patients in nPCR summary,Number of patient-months in nPCR summary,Percentage of pediatric HD patients with nPCR
392609,4,DaVita Pdi Lancaster,01Jan2021-31Dec2024,5.0,001,1412 East King Street,,Lancaster,PA,17602,Lancaster,(717) 392-1552,Profit,Yes,DaVita,Yes,17,Yes,No,No,1996-07-23,01Jul2024-30Jun2025,01Jul2024-30Jun2025,01Jan2021-31Dec2024,As Expected,001,326.0,16.1,24.2,11.1,01Jan2024-31Dec2024,As Expected,001,80.0,124.8,198.6,82.7,01Jan2024-31Dec2024,Better than Expected,001,72.0,11.7,21.6,5.4,01Jan2024-31Dec2024,As Expected,001,22.0,13.6,108.4,2.8,01Jan2021-31Dec2023,As Expected,001,24.0,0.94,3.39,0.11,As Expected,001,73.0,15.2,37.8,5.0,01Jan2024-31Dec2024,As Expected,001,24.0,0.57,1.68,0.21,01Jan2023-31Dec2024,As Expected,001,36.0,0.7,1.96,0.14,01Jan2021-31Dec2023,As Expected,001,51.0,0.65,1.91,0.14,01Jan2024-31Dec2024,As Expected,001,0.94,2.09,0.35,As Expected,001,100.0,63.4,84.8,36.9,01Apr2025-30JUN2025,001,0.0,280,95.0,788.0,,280,0.0,,,280,0.0,,,280,0.0,,,5.0,001,5.0,001,19.0,280,98.0,834.0,,280,101.0,864.0,,,,,,001,100.0,857.0,13.0,280,0.0,,
392610,4,DCI Pittsburgh Oakland,01Jan2021-31Dec2024,2.0,001,3260 Fifth Avenue,,Pittsburgh,PA,15213,Allegheny,(412) 647-3700,Profit,Yes,"Dialysis Clinic, Inc.",No,25,Yes,Yes,Yes,1996-01-01,01Jul2024-30Jun2025,01Jul2024-30Jun2025,01Jan2021-31Dec2024,As Expected,001,412.0,24.9,39.1,16.4,01Jan2024-31Dec2024,As Expected,001,112.0,174.4,259.2,124.9,01Jan2024-31Dec2024,As Expected,001,128.0,29.1,39.9,19.2,01Jan2024-31Dec2024,As Expected,001,29.0,38.9,144.3,14.4,01Jan2021-31Dec2023,Better than Expected,001,49.0,2.4,4.42,1.15,As Expected,001,132.0,28.0,44.1,16.1,01Jan2024-31Dec2024,As Expected,001,39.0,0.68,1.69,0.29,01Jan2023-31Dec2024,As Expected,001,69.0,1.04,1.91,0.43,01Jan2021-31Dec2023,As Expected,001,37.0,0.54,1.94,0.07,01Jan2024-31Dec2024,As Expected,001,0.54,1.3,0.17,As Expected,001,102.0,46.3,68.5,18.8,01Apr2025-30JUN2025,001,0.0,001,92.0,781.0,90.0,001,51.0,389.0,74.0,259,0.0,,,259,0.0,,,21.0,001,0.0,001,19.0,001,146.0,1256.0,1.0,001,153.0,1313.0,4.0,21.0,30.0,29.0,15.0,001,102.0,883.0,29.0,259,0.0,,
392612,4,USRC Bedford,01Jan2021-31Dec2024,3.0,001,141 Memorial Drive,,Everett,PA,15537,Bedford,(814) 623-2977,Profit,Yes,"US Renal Care, Inc.",No,11,Yes,Yes,Yes,1996-03-15,01Jul2024-30Jun2025,01Jul2024-30Jun2025,01Jan2021-31Dec2024,As Expected,001,193.0,16.2,24.9,10.6,01Jan2024-31Dec2024,As Expected,001,47.0,137.0,233.9,86.2,01Jan2024-31Dec2024,As Expected,001,50.0,18.8,37.3,7.6,01Jan2024-31Dec2024,Not Available,199,11.0,,,,01Jan2021-31Dec2023,Not Available,199,21.0,,,,As Expected,001,24.0,8.7,72.5,0.3,01Jan2024-31Dec2024,As Expected,001,16.0,0.78,2.19,0.29,01Jan2023-31Dec2024,As Expected,001,29.0,0.89,2.39,0.17,01Jan2021-31Dec2023,As Expected,001,35.0,0.72,2.61,0.09,01Jan2024-31Dec2024,Better than Expected,001,0.0,0.84,,As Expected,001,47.0,61.9,85.0,37.3,01Apr2025-30JUN2025,199,,001,40.0,359.0,100.0,199,4.0,27.0,,259,0.0,,,259,0.0,,,36.0,001,0.0,001,11.0,001,45.0,412.0,1.0,001,50.0,434.0,8.0,36.0,26.0,22.0,8.0,001,47.0,402.0,9.0,259,0.0,,
392614,4,DaVita Abington,01Jan2021-31Dec2024,5.0,001,3940-A Commerce Avenue,,Willow Grove,PA,19090,Montgomery,(215) 830-1115,Profit,Yes,DaVita,No,22,Yes,Yes,Yes,1996-06-17,01Jul2024-30Jun2025,01Jul2024-30Jun2025,01Jan2021-31Dec2024,As Expected,001,568.0,20.1,29.9,13.9,01Jan2024-31Dec2024,As Expected,001,158.0,146.2,213.4,106.3,01Jan2024-31Dec2024,As Expected,001,127.0,25.9,36.7,16.2,01Jan2024-31Dec2024,As Expected,001,75.0,16.2,49.1,7.0,01Jan2021-31Dec2023,Better than Expected,001,54.0,2.37,4.5,1.09,Better than Expected,001,110.0,36.9,55.2,21.6,01Jan2024-31Dec2024,Better than Expected,001,95.0,0.38,0.92,0.2,01Jan2023-31Dec2024,As Expected,001,137.0,0.64,1.26,0.24,01Jan2021-31Dec2023,As Expected,001,61.0,1.56,3.08,0.68,01Jan2024-31Dec2024,As Expected,001,1.12,2.33,0.45,As Expected,001,114.0,62.4,82.3,37.7,01Apr2025-30JUN2025,001,0.0,280,101.0,821.0,,280,57.0,461.0,,280,0.0,,,280,0.0,,,15.0,001,2.0,001,65.0,280,161.0,1381.0,,280,171.0,1421.0,,,,,,001,114.0,927.0,13.0,280,0.0,,
392616,4,DaVita Newtown Dialysis Center,01Jan2021-31Dec2024,3.0,001,60 Blacksmith Road,,Newtown,PA,18940,Bucks,(267) 757-8060,Profit,Yes,DaVita,Yes,18,Yes,Yes,No,1996-06-01,01Jul2024-30Jun2025,01Jul2024-30Jun2025,01Jan2021-31Dec2024,As Expected,001,283.0,20.8,30.7,14.7,01Jan2024-31Dec2024,As Expected,001,71.0,152.5,244.9,100.2,01Jan2024-31Dec2024,As Expected,001,63.0,30.1,46.8,16.7,01Jan2024-31Dec2024,As Expected,001,31.0,10.9,86.9,2.3,01Jan2021-31Dec2023,Not Available,199,19.0,,,,As Expected,001,52.0,23.8,52.3,8.1,01Jan2024-31Dec2024,As Expected,001,37.0,0.79,1.83,0.42,01Jan2023-31Dec2024,As Expected,001,68.0,0.7,1.43,0.26,01Jan2021-31Dec2023,As Expected,001,44.0,1.53,3.33,0.56,01Jan2024-31Dec2024,Better than Expected,001,0.2,0.97,0.01,As Expected,001,67.0,65.1,86.3,42.5,01Apr2025-30JUN2025,001,0.0,280,58.0,497.0,,280,12.0,103.0,,280,0.0,,,280,0.0,,,10.0,001,7.0,001,30.0,280,77.0,668.0,,280,80.0,676.0,,,,,,001,67.0,582.0,14.0,280,0.0,,
392617,4,FKC Sellersville,01Jan2021-31Dec2024,3.0,001,1105 Bethlehem Pike,,Sellersville,PA,18960,Bucks,(215) 257-0950,Profit,Yes,Fresenius Medical Care,No,20,Yes,Yes,Yes,1996-12-19,01Jul2024-30Jun2025,01Jul2024-30Jun2025,01Jan2021-31Dec2024,As Expected,001,315.0,19.3,28.1,13.8,01Jan2024-31Dec2024,As Expected,001,78.0,128.7,206.6,84.6,01Jan2024-31Dec2024,As Expected,001,72.0,31.3,44.9,19.7,01Jan2024-31Dec2024,As Expected,001,32.0,44.9,126.6,20.5,01Jan2021-31Dec2023,Not Available,199,23.0,,,,As Expected,001,67.0,19.3,45.6,6.4,01Jan2024-31Dec2024,As Expected,001,52.0,0.82,1.79,0.46,01Jan2023-31Dec2024,As Expected,001,81.0,1.3,2.34,0.61,01Jan2021-31Dec2023,As Expected,001,53.0,1.62,3.52,0.59,01Jan2024-31Dec2024,As Expected,001,0.95,1.97,0.38,As Expected,001,88.0,57.1,82.7,32.1,01Apr2025-30JUN2025,001,0.0,001,77.0,582.0,99.0,199,10.0,92.0,,259,0.0,,,259,0.0,,,15.0,001,0.0,001,26.0,001,88.0,695.0,0.0,001,101.0,742.0,7.0,24.0,28.0,30.0,10.0,001,88.0,625.0,27.0,259,0.0,,
392619,4,DaVita Palmer Dialysis Center,01Jan2021-31Dec2024,3.0,001,30 Community Drive,,Easton,PA,18045,Northampton,(610) 258-8855,Profit,Yes,DaVita,No,20,Yes,Yes,No,1996-12-23,01Jul2024-30Jun2025,01Jul2024-30Jun2025,01Jan2021-31Dec2024,As Expected,001,447.0,22.9,33.4,16.3,01Jan2024-31Dec2024,Worse than Expected,001,108.0,232.0,329.8,172.4,01Jan2024-31Dec2024,Worse than Expected,001,150.0,35.9,44.6,27.3,01Jan2024-31Dec2024,As Expected,001,48.0,20.3,67.2,8.2,01Jan2021-31Dec2023,As Expected,001,56.0,1.7,3.5,0.68,As Expected,001,79.0,18.3,38.2,7.6,01Jan2024-31Dec2024,As Expected,001,61.0,0.95,1.79,0.59,01Jan2023-31Dec2024,As Expected,001,131.0,0.9,1.53,0.47,01Jan2021-31Dec2023,Better than Expected,001,62.0,2.18,3.82,1.13,01Jan2024-31Dec2024,As Expected,001,0.54,1.29,0.17,As Expected,001,102.0,60.1,81.2,34.1,01Apr2025-30JUN2025,001,7.0,280,90.0,744.0,,280,23.0,167.0,,280,0.0,,,280,0.0,,,13.0,001,0.0,001,31.0,280,114.0,969.0,,280,120.0,973.0,,,,,,001,102.0,845.0,18.0,280,0.0,,
392620,4,FKC Carbon County,01Jan2021-31Dec2024,2.0,001,168 S. Sargent Stanley Hoffman Boulevard,,Lehighton,PA,18235,Carbon,(610) 379-0330,Profit,Yes,Fresenius Medical Care,No,16,Yes,Yes,Yes,1997-04-02,01Jul2024-30Jun2025,01Jul2024-30Jun2025,01Jan2021-31Dec2024,As Expected,001,204.0,16.2,25.4,10.2,01Jan2024-31Dec2024,As Expected,001,34.0,209.9,336.0,139.0,01Jan2024-31Dec2024,As Expected,001,50.0,35.8,51.9,22.0,01Jan2024-31Dec2024,As Expected,001,17.0,27.7,150.4,7.7,01Jan2021-31Dec2023,Not Available,199,15.0,,,,As Expected,001,27.0,19.0,51.4,5.0,01Jan2024-31Dec2024,As Expected,001,21.0,1.08,2.33,0.53,01Jan2023-31Dec2024,As Expected,001,48.0,1.43,2.92,0.54,01Jan2021-31Dec2023,As Expected,001,29.0,1.55,3.97,0.42,01Jan2024-31Dec2024,As Expected,001,0.0,1.01,,As Expected,001,32.0,59.6,84.4,33.3,01Apr2025-30JUN2025,001,6.0,001,30.0,279.0,99.0,199,8.0,84.0,,259,0.0,,,259,0.0,,,23.0,001,0.0,001,13.0,001,38.0,372.0,0.0,001,40.0,378.0,15.0,30.0,27.0,20.0,8.0,001,32.0,290.0,30.0,259,0.0,,
392621,4,FKC Pittston,01Jan2021-31Dec2024,2.0,001,455 North Main Street,,Pittston,PA,18640,Luzerne,(570) 655-4115,Profit,Yes,Fresenius Medical Care,No,13,Yes,No,No,1997-04-30,01Jul2024-30Jun2025,01Jul2024-30Jun2025,01Jan2021-31Dec2024,As Expected,001,224.0,15.0,23.6,9.4,01Jan2024-31Dec2024,As Expected,001,50.0,121.6,212.6,75.0,01Jan2024-31Dec2024,As Expected,001,46.0,26.7,44.1,12.6,01Jan2024-31Dec2024,As Expected,001,20.0,37.5,162.2,12.3,01Jan2021-31Dec2023,Not Available,199,27.0,,,,As Expected,001,44.0,18.1,48.3,5.0,01Jan2024-31Dec2024,As Expected,001,27.0,0.5,1.49,0.18,01Jan2023-31Dec2024,As Expected,001,49.0,0.65,1.59,0.17,01Jan2021-31Dec2023,As Expected,001,48.0,0.46,1.67,0.06,01Jan2024-31Dec2024,As Expected,001,0.48,1.3,0.12,As Expected,001,64.0,51.6,75.3,26.3,01Apr2025-30JUN2025,001,0.0,001,61.0,527.0,99.0,257,0.0,,,259,0.0,,,259,0.0,,,15.0,001,0.0,001,20.0,001,61.0,527.0,4.0,001,65.0,553.0,8.0,27.0,23.0,27.0,16.0,001,64.0,548.0,40.0,259,0.0,,
392622,4,DCI Chippewa,01Jan2021-31Dec2024,3.0,001,2562 Constitution Boulevard,,Beaver Falls,PA,15010,Beaver,(724) 891-5044,Non-profit,Yes,"Dialysis Clinic, Inc.",No,16,Yes,Yes,No,1997-05-20,01Jul2024-30Jun2025,01Jul2024-30Jun2025,01Jan2021-31Dec2024,As Expected,001,145.0,21.5,35.0,13.0,01Jan2024-31Dec2024,As Expected,001,37.0,103.1,196.2,58.7,01Jan2024-31Dec2024,As Expected,001,22.0,27.9,48.1,12.3,01Jan2024-31Dec2024,Not Available,199,8.0,,,,01Jan2021-31Dec2023,Not Available,199,18.0,,,,As Expected,001,26.0,21.3,61.0,4.5,01Jan2024-31Dec2024,As Expected,001,8.0,1.17,3.34,0.42,01Jan2023-31Dec2024,Not Available,199,6.0,,,,01Jan2021-31Dec2023,Better than Expected,001,27.0,2.77,6.02,1.02,01Jan2024-31Dec2024,As Expected,001,0.33,1.64,0.02,As Expected,001,31.0,51.7,79.7,22.1,01Apr2025-30JUN2025,001,0.0,001,28.0,275.0,99.0,199,5.0,34.0,,259,0.0,,,259,0.0,,,,199,,199,7.0,001,35.0,332.0,1.0,001,35.0,342.0,6.0,29.0,26.0,14.0,24.0,001,31.0,291.0,20.0,259,0.0,,
392623,4,DCI Grove City,01Jan2021-31Dec2024,1.0,001,631 North Broad Street Extension,,Grove City,PA,16127,Mercer,(724) 458-0877,Non-profit,Yes,"Dialysis Clinic, Inc.",No,12,Yes,Yes,No,1997-06-02,01Jul2024-30Jun2025,01Jul2024-30Jun2025,01Jan2021-31Dec2024,As Expected,001,140.0,15.2,26.9,8.3,01Jan2024-31Dec2024,As Expected,001,32.0,152.8,267.4,93.6,01Jan2024-31Dec2024,As Expected,001,38.0,31.6,52.2,15.6,01Jan2024-31Dec2024,Not Available,199,11.0,,,,01Jan2021-31Dec2023,Not Available,199,12.0,,,,As Expected,001,21.0,11.6,52.1,1.6,01Jan2024-31Dec2024,As Expected,001,12.0,1.63,3.35,0.8,01Jan2023-31Dec2024,As Expected,001,24.0,1.71,3.36,0.62,01Jan2021-31Dec2023,As Expected,001,21.0,1.3,4.69,0.16,01Jan2024-31Dec2024,As Expected,001,0.89,2.41,0.23,As Expected,001,30.0,58.1,84.8,29.8,01Apr2025-30JUN2025,001,0.0,001,30.0,254.0,97.0,199,3.0,29.0,,259,0.0,,,259,0.0,,,,199,,199,7.0,001,32.0,284.0,5.0,001,32.0,286.0,6.0,17.0,27.0,31.0,19.0,001,30.0,254.0,29.0,259,0.0,,
392626,4,FKC Redstone Centerville,01Jan2021-31Dec2024,3.0,001,685B National Pike W.,,Brownsville,PA,15417,Fayette,(724) 632-5800,Profit,Yes,Fresenius Medical Care,No,14,Yes,No,No,1997-07-01,01Jul2024-30Jun2025,01Jul2024-30Jun2025,01Jan2021-31Dec2024,Better than Expected,001,117.0,10.7,19.2,5.4,01Jan2024-31Dec2024,As Expected,001,31.0,189.1,330.9,115.8,01Jan2024-31Dec2024,As Expected,001,39.0,26.1,45.6,12.0,01Jan2024-31Dec2024,Not Available,199,11.0,,,,01Jan2021-31Dec2023,Not Available,199,10.0,,,,As Expected,001,17.0,7.1,59.0,0.4,01Jan2024-31Dec2024,As Expected,001,13.0,0.66,2.16,0.21,01Jan2023-31Dec2024,As Expected,001,17.0,1.19,3.12,0.23,01Jan2021-31Dec2023,Better than Expected,001,18.0,4.56,10.0,1.48,01Jan2024-31Dec2024,As Expected,001,0.0,1.32,,As Expected,001,33.0,58.2,82.7,32.3,01Apr2025-30JUN2025,001,2.0,001,29.0,253.0,100.0,257,0.0,,,259,0.0,,,259,0.0,,,,199,,199,9.0,001,30.0,255.0,0.0,001,34.0,274.0,12.0,30.0,38.0,14.0,5.0,001,33.0,261.0,16.0,259,0.0,,
392627,4,USRC Carlisle,01Jan2021-31Dec2024,3.0,001,3 Jennifer Court,Suite C,Carlisle,PA,17015,Cumberland,(717) 258-3099,Profit,Yes,"US Renal Care, Inc.",No,13,Yes,Yes,No,1997-07-28,01Jul2024-30Jun2025,01Jul2024-30Jun2025,01Jan2021-31Dec2024,Better than Expected,001,188.0,9.1,17.0,4.7,01Jan2024-31Dec2024,As Expected,001,52.0,123.0,216.4,75.5,01Jan2024-31Dec2024,As Expected,001,34.0,47.7,71.5,26.6,01Jan2024-31Dec2024,As Expected,001,23.0,26.9,146.1,7.5,01Jan2021-31Dec2023,Not Available,199,18.0,,,,As Expected,001,29.0,31.9,67.3,9.6,01Jan2024-31Dec2024,As Expected,001,27.0,0.49,1.53,0.17,01Jan2023-31Dec2024,As Expected,001,28.0,1.16,2.8,0.26,01Jan2021-31Dec2023,As Expected,001,24.0,2.54,5.92,0.82,01Jan2024-31Dec2024,As Expected,001,0.6,1.98,0.1,As Expected,001,39.0,56.5,82.7,28.9,01Apr2025-30JUN2025,001,8.0,001,38.0,303.0,99.0,001,18.0,171.0,94.0,259,0.0,,,259,0.0,,,14.0,001,0.0,001,21.0,001,54.0,479.0,0.0,001,56.0,491.0,12.0,34.0,28.0,19.0,7.0,001,39.0,305.0,20.0,259,0.0,,
392628,4,DaVita Selinsgrove Dialysis,01Jan2021-31Dec2024,4.0,001,1030 North Susquehanna Trail,,Selinsgrove,PA,17870,Snyder,(570) 374-1160,Profit,Yes,DaVita,No,13,Yes,Yes,Yes,1997-08-06,01Jul2024-30Jun2025,01Jul2024-30Jun2025,01Jan2021-31Dec2024,As Expected,001,397.0,16.4,25.9,10.8,01Jan2024-31Dec2024,As Expected,001,106.0,131.7,210.7,88.6,01Jan2024-31Dec2024,As Expected,001,81.0,28.8,43.3,17.0,01Jan2024-31Dec2024,As Expected,001,44.0,10.7,57.9,3.0,01Jan2021-31Dec2023,As Expected,001,31.0,1.75,4.08,0.57,As Expected,001,91.0,24.6,45.0,11.5,01Jan2024-31Dec2024,As Expected,001,59.0,0.9,1.73,0.55,01Jan2023-31Dec2024,As Expected,001,89.0,0.95,1.85,0.38,01Jan2021-31Dec2023,Better than Expected,001,41.0,3.44,6.15,1.72,01Jan2024-31Dec2024,As Expected,001,1.11,2.46,0.41,As Expected,001,106.0,69.3,88.5,45.6,01Apr2025-30JUN2025,001,6.0,280,61.0,478.0,,280,19.0,152.0,,280,0.0,,,280,0.0,,,24.0,001,3.0,001,33.0,280,114.0,1027.0,,280,122.0,1058.0,,,,,,001,106.0,876.0,22.0,280,0.0,,
392629,4,FKC Cambria,01Jan2021-31Dec2024,3.0,001,2850 North 21st Street,,Philadelphia,PA,19132,Philadelphia,(215) 227-6883,Profit,Yes,Fresenius Medical Care,No,16,Yes,No,No,1997-08-05,01Jul2024-30Jun2025,01Jul2024-30Jun2025,01Jan2021-31Dec2024,As Expected,001,246.0,13.4,22.9,8.0,01Jan2024-31Dec2024,As Expected,001,59.0,198.8,301.4,137.5,01Jan2024-31Dec2024,As Expected,001,89.0,27.6,37.4,18.2,01Jan2024-31Dec2024,Not Available,199,11.0,,,,01Jan2021-31Dec2023,Not Available,199,20.0,,,,As Expected,001,58.0,14.2,41.2,3.8,01Jan2024-31Dec2024,As Expected,001,16.0,1.18,2.66,0.53,01Jan2023-31Dec2024,As Expected,001,29.0,2.02,3.69,0.81,01Jan2021-31Dec2023,As Expected,001,38.0,0.84,2.46,0.17,01Jan2024-31Dec2024,As Expected,001,0.5,1.35,0.13,As Expected,001,73.0,50.5,74.6,27.0,01Apr2025-30JUN2025,001,5.0,001,73.0,632.0,97.0,257,0.0,,,259,0.0,,,259,0.0,,,,199,,199,10.0,001,73.0,679.0,1.0,001,74.0,667.0,6.0,23.0,25.0,24.0,22.0,001,73.0,673.0,28.0,259,0.0,,
392630,4,DaVita Radnor Dialysis,01Jan2021-31Dec2024,4.0,001,170 N. Henderson Road,,King of Prussia,PA,19406,Montgomery,(610) 337-6510,Profit,Yes,DaVita,No,13,Yes,Yes,Yes,1997-07-25,01Jul2024-30Jun2025,01Jul2024-30Jun2025,01Jan2021-31Dec2024,As Expected,001,280.0,20.3,32.4,13.2,01Jan2024-31Dec2024,As Expected,001,81.0,134.7,225.3,85.3,01Jan2024-31Dec2024,As Expected,001,72.0,24.1,38.0,14.0,01Jan2024-31Dec2024,As Expected,001,46.0,25.5,84.3,10.3,01Jan2021-31Dec2023,Not Available,199,21.0,,,,Better than Expected,001,82.0,46.6,67.1,27.3,01Jan2024-31Dec2024,As Expected,001,53.0,0.42,1.23,0.19,01Jan2023-31Dec2024,As Expected,001,75.0,0.75,1.84,0.21,01Jan2021-31Dec2023,As Expected,001,41.0,1.78,3.67,0.72,01Jan2024-31Dec2024,As Expected,001,0.48,1.59,0.08,As Expected,001,80.0,60.2,82.8,38.2,01Apr2025-30JUN2025,001,11.0,280,65.0,534.0,,280,37.0,286.0,,280,0.0,,,280,0.0,,,18.0,001,3.0,001,39.0,280,103.0,904.0,,280,111.0,935.0,,,,,,001,80.0,656.0,14.0,280,0.0,,
392631,4,DaVita Jennersville Dialysis Center,01Jan2021-31Dec2024,4.0,001,"1011 West Baltimore Pike, Suite 107",,West Grove,PA,19390,Chester,(610) 345-0188,Profit,Yes,DaVita,No,18,Yes,Yes,No,1997-10-08,01Jul2024-30Jun2025,01Jul2024-30Jun2025,01Jan2021-31Dec2024,As Expected,001,295.0,17.1,26.2,11.6,01Jan2024-31Dec2024,As Expected,001,76.0,93.5,164.3,56.7,01Jan2024-31Dec2024,As Expected,001,47.0,17.9,37.5,6.0,01Jan2024-31Dec2024,As Expected,001,35.0,24.7,91.5,9.1,01Jan2021-31Dec2023,As Expected,001,27.0,1.01,2.96,0.21,As Expected,001,70.0,19.7,42.9,7.4,01Jan2024-31Dec2024,As Expected,001,48.0,0.93,1.9,0.54,01Jan2023-31Dec2024,As Expected,001,69.0,1.09,2.15,0.42,01Jan2021-31Dec2023,As Expected,001,47.0,0.88,2.26,0.24,01Jan2024-31Dec2024,As Expected,001,0.7,1.68,0.22,As Expected,001,78.0,50.2,74.4,26.7,01Apr2025-30JUN2025,001,3.0,280,76.0,707.0,,280,18.0,158.0,,280,0.0,,,280,0.0,,,12.0,001,0.0,001,34.0,280,92.0,882.0,,280,96.0,892.0,,,,,,001,78.0,723.0,10.0,280,0.0,,
392632,4,FKC Penn Hills,01Jan2021-31Dec2024,2.0,001,11624 Keleket Drive,,Pittsburgh,PA,15235,Allegheny,(412) 244-3931,Profit,Yes,Fresenius Medical Care,Yes,13,Yes,Yes,Yes,1997-10-15,01Jul2024-30Jun2025,01Jul2024-30Jun2025,01Jan2021-31Dec2024,Better than Expected,001,182.0,11.2,19.9,6.1,01Jan2024-31Dec2024,As Expected,001,51.0,123.3,204.4,79.6,01Jan2024-31Dec2024,As Expected,001,53.0,29.0,44.3,16.5,01Jan2024-31Dec2024,Not Available,199,10.0,,,,01Jan2021-31Dec2023,Not Available,199,9.0,,,,As Expected,001,35.0,22.1,53.9,6.4,01Jan2024-31Dec2024,As Expected,001,11.0,1.02,2.63,0.4,01Jan2023-31Dec2024,As Expected,001,34.0,0.48,1.25,0.1,01Jan2021-31Dec2023,As Expected,001,25.0,0.41,2.28,0.01,01Jan2024-31Dec2024,Better than Expected,001,0.0,0.48,,As Expected,001,59.0,38.5,60.7,14.9,01Apr2025-30JUN2025,001,0.0,001,57.0,562.0,99.0,201,0.0,,,259,0.0,,,259,0.0,,,,199,,199,4.0,001,57.0,564.0,0.0,001,59.0,579.0,6.0,30.0,31.0,22.0,12.0,001,59.0,549.0,39.0,259,0.0,,
